Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os
Lenovo,Notebook,4.0,1.7,10.370822624347584,0.0,1.0,157.3505121487356,Intel Core i3,0.0,128.0,Intel,Windows
Lenovo,Workstation,16.0,2.3,11.777361428141106,0.0,1.0,282.42399616439724,Intel Core i7,,512.0,Nvidia,Windows
Lenovo,Notebook,16.0,2.5,11.7789960831843,,0.0,,Intel Core i7,0.0,,Nvidia,Windows
Asus,Gaming,8.0,3.2,11.410999046046683,0.0,0.0,127.33567457123112,AMD Processor,1000.0,256.0,AMD,Windows
HP,Notebook,4.0,2.1,9.824885806178992,0.0,0.0,100.45466986113652,Other Intel Processor,500.0,0.0,Intel,Windows
Google,Ultrabook,16.0,1.1,11.671319016786894,1.0,0.0,234.50740003017813,Intel Core i7,0.0,512.0,Intel,Others
Lenovo,Ultrabook,,1.32,11.75125677614738,0.0,0.0,209.8006828649808,Intel Core i7,0.0,512.0,Intel,Windows
Asus,Notebook,4.0,2.0,10.301710499387234,0.0,0.0,,Intel Core i5,0.0,256.0,Intel,Others
Lenovo,Notebook,8.0,2.8,10.227464909398025,0.0,0.0,106.11306214269258,AMD Processor,1000.0,0.0,AMD,Windows
Dell,Notebook,4.0,2.2,10.594300009749354,0.0,0.0,141.21199808219862,Intel Core i5,0.0,256.0,AMD,Windows
Lenovo,Ultrabook,8.0,,11.240291204162,,1.0,176.23257360658386,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Notebook,4.0,2.2,9.83063294843456,0.0,,,Other Intel Processor,0.0,128.0,Intel,Windows
HP,Gaming,8.0,2.2,,0.0,1.0,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
Dell,Notebook,8.0,1.64,11.047982926769505,,0.0,157.3505121487356,Intel Core i5,0.0,256.0,Nvidia,Windows
Acer,Notebook,4.0,2.4,10.066418317218153,,,100.45466986113652,Intel Core i5,500.0,0.0,Intel,Others
Dell,Workstation,,2.23,11.572957346444928,0.0,0.0,141.21199808219862,Other Intel Processor,1000.0,0.0,Nvidia,Windows
MSI,Gaming,8.0,2.2,10.910678521970082,0.0,,141.21199808219862,Intel Core i5,0.0,256.0,Nvidia,Windows
Microsoft,Ultrabook,16.0,1.25,11.83458800598367,,0.0,200.84255993695703,Intel Core i7,0.0,512.0,Intel,Windows
HP,Notebook,,1.91,10.35398720988372,0.0,0.0,100.45466986113652,Intel Core i5,0.0,128.0,Intel,Windows
Dell,Workstation,16.0,2.17,11.563884703567355,0.0,,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
HP,Workstation,8.0,2.31,11.311195008159336,,1.0,141.21199808219862,Intel Core i7,0.0,512.0,Intel,Windows
Lenovo,Notebook,8.0,1.65,11.179710318268071,0.0,0.0,157.3505121487356,Intel Core i5,0.0,,Intel,Windows
Dell,Notebook,8.0,2.36,10.862092668762644,0.0,0.0,,Intel Core i7,1000.0,128.0,AMD,Windows
Dell,2 in 1 Convertible,4.0,1.47,10.147261623643049,1.0,0.0,,Other Intel Processor,500.0,0.0,Intel,Windows
Dell,Notebook,,4.42,11.599202972743706,0.0,1.0,127.33567457123112,Intel Core i7,1000.0,,Nvidia,Windows
Microsoft,Ultrabook,4.0,,10.872255357854844,1.0,0.0,,Other Intel Processor,0.0,128.0,Intel,Windows
Microsoft,Ultrabook,,1.25,11.470547260182666,,0.0,200.84255993695703,Intel Core i7,0.0,256.0,Intel,Windows
HP,Notebook,8.0,2.5,10.436872940377548,,0.0,106.11306214269258,Intel Core i3,0.0,256.0,Intel,Windows
Acer,Notebook,4.0,2.23,10.274510273088076,0.0,0.0,141.21199808219862,Intel Core i3,1000.0,0.0,Nvidia,Windows
Acer,Netbook,4.0,1.4,10.050907057320815,0.0,0.0,135.0942111925629,Other Intel Processor,0.0,128.0,Intel,Windows
Asus,Notebook,8.0,2.37,10.594300009749354,0.0,0.0,141.21199808219862,Intel Core i5,1000.0,0.0,Intel,Windows
Lenovo,Notebook,8.0,1.5,,0.0,,157.3505121487356,Intel Core i7,0.0,512.0,AMD,Others
Lenovo,Notebook,8.0,2.67,11.62048037119099,,0.0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
Asus,Notebook,4.0,2.0,9.692588727638356,,0.0,100.45466986113652,Other Intel Processor,500.0,0.0,Intel,Windows
Acer,Notebook,,2.2,10.126163794678414,0.0,0.0,,Intel Core i3,500.0,0.0,Nvidia,Windows
Dell,Notebook,,2.02,10.607562803627763,,0.0,141.21199808219862,Intel Core i5,2000.0,0.0,AMD,Windows
HP,Gaming,12.0,3.78,11.413356147904066,0.0,1.0,127.33567457123112,Intel Core i7,1000.0,0.0,Nvidia,Windows
Lenovo,Ultrabook,12.0,1.4,11.502816945605918,,1.0,,Intel Core i7,0.0,256.0,Intel,Windows
HP,2 in 1 Convertible,8.0,,11.575963360732532,1.0,1.0,331.2642361026012,Intel Core i7,0.0,512.0,Intel,Windows
HP,Notebook,8.0,1.9,11.026550473300178,0.0,0.0,141.21199808219862,Intel Core i5,500.0,0.0,AMD,Windows
Google,Ultrabook,8.0,1.1,11.12626248382466,1.0,,234.50740003017813,Intel Core i5,0.0,128.0,Intel,Others
Dell,Ultrabook,8.0,1.42,11.494086806506765,1.0,0.0,165.6321180513006,Intel Core i5,,256.0,Intel,Windows
Asus,Notebook,,2.06,11.144911042902732,0.0,1.0,282.42399616439724,Intel Core i7,1000.0,128.0,Intel,Windows
Dell,Notebook,8.0,1.79,10.58221121243035,0.0,0.0,111.93520355955212,Intel Core i3,0.0,128.0,Intel,Windows
Dell,Workstation,8.0,1.78,11.762112832660844,0.0,,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
Lenovo,Notebook,8.0,,11.19373786463554,0.0,0.0,157.3505121487356,Intel Core i5,0.0,180.0,Intel,Windows
Dell,Notebook,8.0,,,0.0,0.0,141.21199808219862,Intel Core i5,1000.0,,AMD,Windows
Toshiba,Notebook,8.0,1.05,,0.0,1.0,165.6321180513006,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Notebook,8.0,2.16,11.116014069333293,0.0,1.0,141.21199808219862,Intel Core i7,0.0,,Nvidia,Windows
Dell,Notebook,4.0,2.18,10.349904182775484,0.0,0.0,100.45466986113652,Intel Core i3,1000.0,0.0,Intel,Windows
HP,Notebook,4.0,,,0.0,1.0,165.6321180513006,Intel Core i5,0.0,,Intel,Windows
Chuwi,Notebook,4.0,1.89,9.49261223560568,0.0,0.0,141.21199808219862,Other Intel Processor,0.0,0.0,Intel,Windows
Lenovo,Notebook,4.0,2.3,10.312386757378574,0.0,0.0,100.45466986113652,Intel Core i3,0.0,128.0,Intel,Windows
Lenovo,Notebook,8.0,1.75,10.931153634628432,0.0,1.0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Workstation,16.0,2.17,11.732612168264149,0.0,1.0,141.21199808219862,Intel Core i7,,512.0,Nvidia,Windows
Dell,Notebook,16.0,2.06,11.52464373704442,,0.0,141.21199808219862,Intel Core i7,0.0,512.0,Nvidia,Windows
Lenovo,Ultrabook,16.0,1.36,11.4699912412637,,1.0,176.23257360658386,Intel Core i7,0.0,512.0,Intel,Windows
Asus,Ultrabook,16.0,0.91,11.551145677789926,0.0,0.0,176.23257360658386,Intel Core i7,0.0,512.0,Intel,Windows
Lenovo,Notebook,8.0,2.3,10.895234994607796,0.0,1.0,141.21199808219862,Intel Core i5,0.0,256.0,Nvidia,Windows
Toshiba,Ultrabook,32.0,1.05,,1.0,0.0,165.6321180513006,Intel Core i7,0.0,512.0,Intel,Windows
Asus,Gaming,8.0,1.99,11.18342089766461,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
Acer,Notebook,8.0,2.2,10.336863503805128,0.0,,100.45466986113652,AMD Processor,1000.0,0.0,AMD,Windows
Asus,Gaming,24.0,4.33,11.12154549394652,1.0,1.0,127.33567457123112,Intel Core i7,1000.0,,Nvidia,Windows
Lenovo,Ultrabook,8.0,1.3,10.977716980635757,0.0,1.0,125.36742798669836,Intel Core i5,0.0,180.0,Intel,Windows
Lenovo,Notebook,8.0,2.17,10.776732819811487,0.0,0.0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
HP,Notebook,8.0,1.48,11.442360501250736,0.0,0.0,157.3505121487356,Intel Core i7,0.0,,Intel,Windows
Lenovo,Notebook,,1.4,10.83096982484206,0.0,1.0,165.6321180513006,Intel Core i3,0.0,256.0,Intel,Windows
Lenovo,Notebook,8.0,2.3,,0.0,1.0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Asus,Netbook,,1.2,9.80450664384234,0.0,0.0,,Other Intel Processor,0.0,0.0,Intel,Windows
HP,Notebook,8.0,1.91,10.403650143697382,0.0,0.0,100.45466986113652,Intel Core i5,0.0,,AMD,Windows
Lenovo,2 in 1 Convertible,8.0,1.4,11.352694739066088,1.0,,,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Notebook,4.0,2.1,9.67600459962282,0.0,0.0,111.93520355955212,Other Intel Processor,,0.0,Intel,Windows
Lenovo,Netbook,4.0,1.25,9.555290852218356,0.0,0.0,135.0942111925629,Other Intel Processor,0.0,16.0,Intel,Others
Lenovo,Notebook,8.0,1.44,10.83096982484206,0.0,0.0,165.6321180513006,Intel Core i5,0.0,256.0,Intel,Windows
Asus,Notebook,8.0,2.0,11.085440489304403,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,256.0,Intel,Windows
Acer,Notebook,4.0,2.2,10.393925962168344,0.0,,141.21199808219862,Intel Core i5,,0.0,Nvidia,Windows
HP,Ultrabook,,1.34,11.16321819034709,0.0,,165.6321180513006,Intel Core i7,0.0,512.0,Intel,Windows
Lenovo,Gaming,8.0,2.4,11.02220830408089,0.0,1.0,141.21199808219862,Intel Core i7,1000.0,256.0,Nvidia,Others
Dell,Ultrabook,8.0,1.29,10.776844060703754,1.0,1.0,165.6321180513006,Intel Core i5,0.0,128.0,Intel,Windows
Acer,Notebook,4.0,,10.435465480609668,0.0,0.0,141.21199808219862,Intel Core i7,500.0,0.0,Nvidia,Windows
Dell,Notebook,8.0,2.18,10.704189639316835,,0.0,141.21199808219862,Intel Core i5,1000.0,0.0,Intel,Windows
Dell,Notebook,16.0,2.2,11.081544019025282,0.0,,,Intel Core i7,2000.0,256.0,AMD,Windows
Xiaomi,Notebook,16.0,1.95,11.219752826912,0.0,1.0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Others
Asus,Netbook,2.0,1.1,9.47681923677686,0.0,0.0,135.0942111925629,Other Intel Processor,0.0,0.0,Intel,Windows
HP,Notebook,4.0,,10.232212772652003,1.0,0.0,100.45466986113652,Intel Core i5,1000.0,,Intel,Windows
Asus,Gaming,24.0,2.24,11.971204630519404,0.0,0.0,141.21199808219862,Intel Core i7,0.0,,Nvidia,Windows
HP,Notebook,8.0,2.04,10.765658261746038,,0.0,141.21199808219862,Intel Core i5,0.0,256.0,Nvidia,Windows
Asus,Gaming,16.0,,11.291444530741918,,,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
Lenovo,Gaming,8.0,3.2,11.219074000897615,0.0,1.0,141.21199808219862,Intel Core i7,,256.0,Nvidia,Windows
HP,Ultrabook,8.0,1.32,11.219074000897615,0.0,1.0,165.6321180513006,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Notebook,8.0,1.64,11.129965423395353,0.0,0.0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
HP,Notebook,4.0,,10.510802297245792,0.0,0.0,100.45466986113652,Intel Core i3,0.0,128.0,Intel,Windows
Dell,Notebook,8.0,2.8,10.765658261746038,0.0,1.0,127.33567457123112,Intel Core i5,1000.0,,AMD,Others
Lenovo,Notebook,8.0,2.02,11.17598591917709,0.0,0.0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Notebook,4.0,2.2,10.658921971998408,0.0,,141.21199808219862,Intel Core i7,1000.0,0.0,Nvidia,Windows
Lenovo,Notebook,8.0,2.2,10.104611236292678,,0.0,100.45466986113652,Intel Core i3,2000.0,0.0,Nvidia,Others
Dell,Notebook,4.0,,10.34717287346399,0.0,0.0,,Intel Core i5,500.0,0.0,AMD,Windows
Dell,Notebook,8.0,1.9,11.203223524960787,0.0,0.0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Gaming,16.0,4.42,11.98617622657084,0.0,,,Intel Core i7,1000.0,128.0,Nvidia,Windows
Toshiba,Notebook,,2.0,10.732493415479688,0.0,1.0,141.21199808219862,Intel Core i5,500.0,0.0,Intel,Windows
Asus,Notebook,,2.0,,,1.0,282.42399616439724,Intel Core i7,1000.0,256.0,Nvidia,Windows
Mediacom,Notebook,4.0,1.2,9.88635767027266,0.0,1.0,,Other Intel Processor,0.0,32.0,Intel,Windows
Asus,Gaming,,2.3,11.383485348791732,0.0,1.0,141.21199808219862,Intel Core i5,1000.0,128.0,Nvidia,Windows
Dell,Notebook,8.0,1.93,11.197396851520583,0.0,0.0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
Dell,Notebook,8.0,2.2,10.656930001858216,0.0,0.0,141.21199808219862,Intel Core i5,,256.0,AMD,Windows
HP,Notebook,4.0,1.86,,0.0,,141.21199808219862,Other Intel Processor,0.0,256.0,Intel,Windows
HP,Gaming,12.0,2.62,11.470547260182666,0.0,0.0,127.33567457123112,Intel Core i7,1000.0,0.0,Nvidia,Windows
Lenovo,Notebook,8.0,1.87,10.73132994821639,0.0,1.0,157.3505121487356,Intel Core i7,0.0,256.0,Nvidia,Windows
Dell,Ultrabook,8.0,1.2,11.219074000897615,1.0,0.0,276.053530085501,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Notebook,4.0,1.6,10.576614498925236,0.0,0.0,157.3505121487356,Intel Core i3,0.0,128.0,Intel,Windows
HP,Ultrabook,8.0,1.34,11.018720942220474,0.0,1.0,276.053530085501,Intel Core i7,,256.0,Intel,Windows
Acer,Gaming,8.0,2.4,10.657669623681942,0.0,0.0,,Intel Core i5,1000.0,0.0,Nvidia,Others
Asus,Notebook,4.0,2.0,9.83063294843456,0.0,0.0,100.45466986113652,AMD Processor,500.0,0.0,AMD,Windows
HP,Notebook,4.0,2.1,10.534467797525002,0.0,,141.21199808219862,Intel Core i3,0.0,128.0,Intel,Windows
Lenovo,Notebook,4.0,1.87,10.641244744014545,0.0,,157.3505121487356,Intel Core i5,500.0,0.0,Intel,Windows
Lenovo,Notebook,4.0,2.15,10.11188320625578,0.0,0.0,141.21199808219862,Intel Core i5,1000.0,0.0,Intel,Others
HP,Notebook,4.0,1.86,9.959497306919324,0.0,0.0,141.21199808219862,Intel Core i3,500.0,0.0,Intel,Windows
Lenovo,Notebook,8.0,1.99,,0.0,1.0,141.21199808219862,Intel Core i7,0.0,512.0,Intel,Windows
Lenovo,Notebook,4.0,2.2,,,0.0,141.21199808219862,Intel Core i3,0.0,128.0,Intel,Windows
Dell,Notebook,8.0,1.9,10.993953872709785,0.0,0.0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Gaming,16.0,,11.876197639250138,,1.0,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
HP,Notebook,8.0,2.65,10.274785970374204,0.0,0.0,106.11306214269258,Intel Core i3,1000.0,0.0,Intel,Windows
HP,Notebook,8.0,2.63,11.130176383145796,0.0,0.0,127.33567457123112,Intel Core i7,1000.0,0.0,Nvidia,Windows
Asus,Notebook,4.0,2.0,9.387207078087174,0.0,0.0,100.45466986113652,Other Intel Processor,500.0,0.0,Intel,Others
Mediacom,Notebook,4.0,1.35,,0.0,1.0,,Other Intel Processor,0.0,0.0,Intel,Windows
Lenovo,Notebook,6.0,2.8,10.83096982484206,0.0,0.0,106.11306214269258,Intel Core i7,1000.0,128.0,Nvidia,Windows
HP,Notebook,6.0,1.91,10.319265697988737,0.0,1.0,141.21199808219862,AMD Processor,0.0,128.0,AMD,Windows
Dell,Notebook,4.0,2.18,10.401887658299067,0.0,0.0,100.45466986113652,Intel Core i3,1000.0,0.0,AMD,Windows
Acer,2 in 1 Convertible,4.0,1.25,,1.0,1.0,189.90579052433608,Other Intel Processor,0.0,0.0,Intel,Windows
Lenovo,Notebook,4.0,2.05,10.421280845617712,0.0,0.0,141.21199808219862,Intel Core i3,0.0,128.0,Intel,Windows
HP,Ultrabook,16.0,1.16,11.558808550535495,1.0,1.0,276.053530085501,Other Intel Processor,0.0,512.0,Intel,Windows
Lenovo,Notebook,8.0,3.4,11.981595204981144,0.0,1.0,127.33567457123112,Intel Core i7,0.0,256.0,Nvidia,Windows
Asus,Notebook,8.0,2.5,10.70777173269934,0.0,0.0,141.21199808219862,Intel Core i5,1000.0,128.0,Nvidia,Windows
Dell,Ultrabook,8.0,1.21,11.352694739066088,1.0,1.0,331.2642361026012,Intel Core i5,0.0,128.0,Intel,Windows
Dell,Notebook,4.0,1.93,10.841452101115571,0.0,0.0,100.45466986113652,Intel Core i5,500.0,0.0,Intel,Windows
Fujitsu,Notebook,8.0,,10.580858947180335,0.0,0.0,100.45466986113652,Intel Core i5,1000.0,0.0,Intel,Windows
Lenovo,Notebook,4.0,2.2,9.816202683605532,0.0,0.0,141.21199808219862,Other Intel Processor,500.0,0.0,Intel,Windows
Lenovo,Notebook,4.0,2.02,,0.0,0.0,111.93520355955212,Intel Core i5,500.0,,Intel,Windows
HP,Workstation,8.0,3.14,11.504424909404817,0.0,0.0,106.11306214269258,Intel Core i5,500.0,0.0,Nvidia,Windows
HP,Notebook,8.0,1.94,9.93914036985058,0.0,0.0,111.93520355955212,Other Intel Processor,2000.0,0.0,Intel,Windows
HP,Notebook,,1.95,10.450993742936223,,1.0,141.21199808219862,AMD Processor,0.0,256.0,AMD,Windows
Lenovo,Notebook,8.0,2.3,,0.0,0.0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Notebook,,2.05,10.50497986449436,0.0,0.0,141.21199808219862,Intel Core i5,500.0,0.0,Intel,Windows
Mediacom,Notebook,4.0,1.4,9.49301392269684,0.0,0.0,157.3505121487356,Other Intel Processor,0.0,,Intel,Windows
Toshiba,Ultrabook,16.0,1.24,11.50657735831005,1.0,0.0,157.3505121487356,Intel Core i7,0.0,512.0,Intel,Windows
Lenovo,Gaming,32.0,4.6,11.862769612046066,0.0,1.0,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
MSI,Gaming,16.0,4.14,11.887251546940472,0.0,0.0,127.33567457123112,Intel Core i7,1000.0,512.0,Nvidia,Windows
Dell,Notebook,8.0,2.2,10.594313360795072,0.0,0.0,141.21199808219862,Intel Core i7,0.0,256.0,AMD,Others
Mediacom,Notebook,4.0,1.45,9.93914036985058,0.0,1.0,157.3505121487356,Other Intel Processor,0.0,32.0,Intel,Windows
Dell,Notebook,8.0,1.9,10.89180021486258,,0.0,100.45466986113652,Intel Core i5,,0.0,Intel,Windows
HP,Notebook,4.0,,10.55342238395318,,0.0,165.6321180513006,Intel Core i3,0.0,128.0,Intel,Windows
Dell,Notebook,16.0,1.93,11.313402478637911,,0.0,141.21199808219862,Intel Core i7,,256.0,Nvidia,Windows
Dell,Netbook,4.0,1.26,9.662536382571954,0.0,,135.0942111925629,Other Intel Processor,0.0,0.0,Intel,Others
MSI,Gaming,,4.5,11.737306010891048,0.0,0.0,127.33567457123112,Intel Core i7,,128.0,Nvidia,Windows
HP,Gaming,16.0,,11.2874471903093,0.0,1.0,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
Lenovo,Ultrabook,12.0,1.4,11.397934727218958,0.0,1.0,157.3505121487356,Intel Core i7,0.0,256.0,Intel,Windows
Lenovo,Notebook,12.0,2.2,10.38737929394203,1.0,0.0,100.45466986113652,Intel Core i7,1000.0,0.0,Intel,Windows
Asus,Gaming,,,11.454295851800008,0.0,1.0,127.33567457123112,Intel Core i5,1000.0,128.0,Nvidia,Windows
Asus,2 in 1 Convertible,8.0,2.2,,1.0,0.0,100.45466986113652,Intel Core i5,1000.0,0.0,Intel,Windows
Lenovo,Notebook,12.0,2.2,10.83096982484206,0.0,0.0,141.21199808219862,AMD Processor,0.0,512.0,AMD,Windows
Dell,2 in 1 Convertible,4.0,1.39,10.37747822295932,1.0,0.0,135.0942111925629,Other Intel Processor,0.0,128.0,Intel,Windows
Samsung,Notebook,16.0,2.5,11.413356147904066,0.0,0.0,141.21199808219862,Intel Core i7,,128.0,Nvidia,Windows
Lenovo,Notebook,4.0,2.8,10.246549458090431,0.0,0.0,127.33567457123112,Intel Core i3,500.0,0.0,Intel,Others
Lenovo,Notebook,8.0,2.29,10.104611236292678,0.0,0.0,100.45466986113652,Intel Core i3,1000.0,0.0,Intel,Windows
Lenovo,2 in 1 Convertible,,1.37,11.588886005772771,1.0,1.0,165.6321180513006,Intel Core i7,0.0,512.0,Intel,Windows
Lenovo,Notebook,8.0,1.7,,0.0,1.0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
Dell,2 in 1 Convertible,8.0,1.34,,1.0,0.0,176.23257360658386,Intel Core i5,,256.0,Intel,Windows
Dell,Workstation,8.0,2.06,11.450333208630004,1.0,0.0,141.21199808219862,Intel Core i7,,256.0,Nvidia,Windows
HP,Notebook,8.0,1.84,11.081347155713406,0.0,0.0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
HP,Notebook,4.0,2.1,10.480567504600335,0.0,,100.45466986113652,Intel Core i3,,0.0,Intel,Windows
Acer,Notebook,4.0,1.6,9.771618776997505,0.0,0.0,157.3505121487356,Other Intel Processor,0.0,,Intel,Windows
MSI,Gaming,16.0,4.14,11.671319016786894,,0.0,127.33567457123112,Intel Core i7,1000.0,128.0,Nvidia,Windows
Dell,Notebook,4.0,2.18,10.11759843181949,0.0,0.0,100.45466986113652,Intel Core i3,1000.0,0.0,AMD,Others
MSI,Gaming,16.0,1.8,11.715790550995315,0.0,0.0,282.42399616439724,Intel Core i7,2000.0,256.0,Nvidia,Windows
Toshiba,Notebook,8.0,2.2,11.219074000897615,0.0,1.0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Lenovo,Notebook,6.0,2.4,10.310615277730191,0.0,0.0,141.21199808219862,Intel Core i5,1000.0,0.0,Intel,Windows
Lenovo,2 in 1 Convertible,,2.0,11.144911042902732,1.0,1.0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Acer,Notebook,4.0,1.6,9.83063294843456,0.0,0.0,,Other Intel Processor,,0.0,Intel,Windows
Lenovo,Notebook,32.0,2.5,12.472347407870709,0.0,1.0,282.42399616439724,Other Intel Processor,0.0,1000.0,Nvidia,Windows
Dell,Gaming,,2.59,10.754357300416876,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,0.0,Nvidia,Windows
Dell,Notebook,4.0,2.18,10.071160338072124,0.0,0.0,100.45466986113652,Intel Core i3,,0.0,Intel,Others
Dell,Notebook,,2.25,,0.0,0.0,100.45466986113652,Intel Core i3,1000.0,0.0,Intel,Others
Dell,Notebook,4.0,,10.742904151497523,0.0,0.0,,Intel Core i5,500.0,0.0,Intel,Others
Asus,Gaming,8.0,3.0,11.038609189620306,0.0,,127.33567457123112,Intel Core i7,1000.0,128.0,Nvidia,Windows
Dell,Notebook,4.0,2.18,10.319441460358464,0.0,0.0,141.21199808219862,Intel Core i5,0.0,128.0,AMD,Others
HP,Ultrabook,8.0,1.84,11.211900368986475,0.0,0.0,141.21199808219862,Intel Core i7,0.0,,Intel,Windows
MSI,Gaming,16.0,2.94,11.702152960779438,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,256.0,Nvidia,Windows
Acer,2 in 1 Convertible,4.0,1.25,9.91309723131456,1.0,1.0,135.0942111925629,Other Intel Processor,0.0,0.0,Intel,Others
HP,Notebook,8.0,2.31,11.00021005668577,0.0,0.0,111.93520355955212,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Notebook,8.0,1.65,,0.0,0.0,157.3505121487356,Intel Core i5,0.0,,Intel,Windows
Dell,Notebook,4.0,2.2,10.629713546415353,0.0,0.0,141.21199808219862,Intel Core i5,1000.0,0.0,AMD,Windows
Fujitsu,Notebook,8.0,2.2,,0.0,0.0,100.45466986113652,Intel Core i5,0.0,256.0,Intel,Windows
HP,Notebook,4.0,1.88,10.812893840917726,0.0,0.0,100.45466986113652,Intel Core i5,500.0,0.0,Intel,Windows
Lenovo,Notebook,8.0,2.2,10.776844060703754,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,0.0,Nvidia,Windows
Mediacom,Notebook,2.0,1.4,9.452024578163645,0.0,,157.3505121487356,Other Intel Processor,0.0,0.0,Intel,Windows
Lenovo,Notebook,4.0,,10.12402932214978,0.0,,141.21199808219862,Intel Core i5,0.0,128.0,Intel,Others
Asus,2 in 1 Convertible,6.0,1.5,10.435481129939486,1.0,0.0,165.6321180513006,Intel Core i5,1000.0,0.0,Intel,Windows
Dell,Notebook,8.0,2.0,11.482152806302976,0.0,0.0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
Asus,Ultrabook,16.0,1.1,11.525170191386666,0.0,0.0,157.3505121487356,Intel Core i7,0.0,512.0,Intel,Windows
Dell,Gaming,16.0,2.62,11.274682488942933,0.0,0.0,141.21199808219862,Intel Core i7,1000.0,256.0,Nvidia,Windows
Lenovo,Notebook,4.0,1.8,10.695781181367428,0.0,0.0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Notebook,4.0,2.2,10.336863503805128,0.0,0.0,141.21199808219862,Intel Core i3,,0.0,Nvidia,Windows
Asus,Notebook,8.0,2.0,9.964522443121997,0.0,0.0,,Other Intel Processor,1000.0,0.0,Intel,Windows
Asus,Notebook,8.0,1.99,10.785284424941176,0.0,0.0,141.21199808219862,Intel Core i5,1000.0,0.0,Nvidia,Windows
Dell,Ultrabook,8.0,1.23,11.508719833687696,1.0,0.0,276.053530085501,Intel Core i5,0.0,,Intel,Windows
Lenovo,Notebook,2.0,1.42,9.49301392269684,0.0,0.0,111.93520355955212,Other Intel Processor,0.0,0.0,Intel,Windows
Lenovo,2 in 1 Convertible,8.0,1.37,11.44716312967751,1.0,1.0,165.6321180513006,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Notebook,16.0,2.06,11.758368289071829,1.0,0.0,282.42399616439724,Intel Core i7,0.0,1000.0,Nvidia,Windows
Lenovo,Gaming,8.0,2.5,10.9867750135825,0.0,1.0,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
HP,Notebook,8.0,2.6,10.23111911098328,0.0,0.0,,AMD Processor,1000.0,0.0,AMD,Windows
Lenovo,Ultrabook,16.0,1.14,11.779404329770909,0.0,,157.3505121487356,Intel Core i7,0.0,512.0,Intel,Windows
Asus,Gaming,,2.5,11.039464987704202,0.0,1.0,141.21199808219862,Intel Core i7,1000.0,0.0,Nvidia,Others
Acer,Notebook,4.0,2.4,10.084808608996498,0.0,0.0,,Intel Core i3,500.0,0.0,Intel,Windows
Lenovo,Notebook,4.0,1.43,9.588689132620203,0.0,0.0,,Other Intel Processor,0.0,0.0,Intel,Windows
Acer,Ultrabook,8.0,,10.79884714858782,0.0,1.0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
Razer,Gaming,16.0,1.95,,0.0,0.0,,Intel Core i7,0.0,256.0,Nvidia,Windows
Toshiba,Notebook,8.0,1.2,11.076412935176185,0.0,0.0,165.6321180513006,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Ultrabook,8.0,1.36,11.343269598606504,0.0,1.0,176.23257360658386,Intel Core i7,0.0,256.0,Intel,Windows
